word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
consider,"v. 考虑, 思考, 认为",(kәn'sidŋ),v,中考 高考 四级 六级 考研 托福,110724,0.1508164444926122,0.3368104475994364,B2,4,中级,cet6
music,"n. 音乐, 乐曲",('mju:zik),n,中考 高考 雅思,110990,0.1686097846652851,0.3289485539237769,A2,2,初级,cet6
toward,"prep. 向, 对于, 为了\na. 即将来临的, 进行中的",(tә'wɒ:d),i,中考 高考 四级 考研,114213,0.0602558377767854,0.2538502622293434,B1,3,中级,cet6
cathedral,n. 大教堂,(kә'θi:drәl),n,高考 四级 六级 考研 托福 雅思 GRE,4305,0.0469221835075493,0.2097560975609756,B2,4,中级,cet6
bark,"n. 树皮, 吠声\nvi. 吠, 叫骂\nvt. 喊出, 剥树皮",(bɑ:k),v,高考 四级 六级 考研 托福 雅思 GRE,4306,0.0777984208081746,0.0359962842545285,A2,2,初级,cet6
faction,"n. 小派系, 内讧\n[法] 宗派, 派别, 小集团",('fækʃәn),n,六级 托福 GRE,4313,0.1780663111523301,0.3654069093438442,B1,3,中级,cet6
melody,"n. 曲子, 美妙音乐, 曲调",('melәdi),n,六级 考研 托福 雅思 GRE,4349,0.150839273396183,0.306507243044378,B1,3,中级,cet6
hiss,"n. 嘘声, 嘶嘶声\nvi. 发出嘘声, 发嘶嘶声\nvt. 发嘶嘶声表示",(his),v,六级 GRE,2787,0.0168640114818801,0.0211697165410836,A2,2,初级,cet6
confine,"vt. 限制, 使不外出, 禁闭\nvi. 邻接, 交界\nn. 边缘, 范围, 区域",(kәn'fain),v,四级 六级 考研 托福 雅思 GRE,4659,0.098948272161408,0.3884953852758102,B1,3,中级,cet6
genetics,n. 遗传学\n[化] 遗传学,(dʒi'netiks),n,六级 托福 GRE,2706,0.1566888396156688,0.3285291943828529,B1,3,中级,cet6
crest,"n. 冠, 饰毛, 头盔的顶部\nvi. 到达绝顶\nvt. 加以顶饰",(krest),n,GRE,2666,0.0795198799699925,0.1095273818454613,A2,2,初级,cet6
vent,"n. 排气口, 出口, 通风孔, 发泄\nvt. 发泄, 排出, 给...开孔",(vent),n,六级 托福 雅思 GRE,2669,0.077182465342825,0.1281378793555639,A2,2,初级,cet6
feasible,"a. 能实行的, 可行的, 适宜的\n[法] 可行的, 可执行的, 可完成的",('fi:zәbl),j,四级 六级 考研 托福 雅思 GRE,2683,0.0883339545285128,0.5382035035408125,B1,3,中级,cet6
restraint,"n. 抑制, 克制, 束缚\n[医] 约束, 拘束",(ri'streint),n,四级 六级 考研 托福 GRE,4571,0.1717348501422008,0.3220301903303434,B2,4,中级,cet6
omit,"vt. 省略, 删除, 疏忽, 遗漏\n[化] 省略",(әu'mit),v,四级 六级 考研 托福 雅思 GRE,4590,0.0217864923747276,0.2655773420479302,A2,2,初级,cet6
class,"n. 班级, 阶级, 种类, 课\nvt. 分类\n[计] 类别; 类; 种类; 类程",(klɑ:s),n,中考 高考 雅思,98580,0.1084499898559545,0.3850679651044836,A2,2,初级,cet6
former,"a. 从前的, 前者的\nn. 起形成作用的人(或物), 模型, 样板",('fɒ:mә),d,高考 四级 考研 托福 雅思,98927,0.2502754556390065,0.1296814823051341,B1,3,中级,cet6
field,"n. 领域, 田地, 场地, 战场, 场, 域\nvt. 使...晒在场上, 使上场\na. 田间的, 野生的, 野外的, 田赛的\n[计] 域, 字段",(fi:ld),n,中考 高考 雅思,99988,0.0923710845301436,0.2946753610433252,A2,2,初级,cet6
interest,"n. 兴趣, 嗜好, 利息, 利益, 爱好, 趣味, 势力\nvt. 使感兴趣, 与...有关系",('intrist),n,中考 高考 四级 六级 考研 托福 雅思,100940,0.1651277986922924,0.368436695066376,B1,3,中级,cet6
effect,"n. 结果, 影响, 效果, 印象\nvt. 实行, 引起, 完成\n[计] 效果",(i'fekt),n,高考 四级 六级 考研 托福 雅思,103101,0.1233159717170541,0.503137699925316,B1,3,中级,cet6
course,"n. 课程, 路线, 过程, 一道菜, 道路\nv. 追, (使)跑",(kɒ:s),r,中考 高考 四级 六级 考研 雅思,103918,0.3592929040204777,0.1164956985315344,B1,3,中级,cet6
culinary,"a. 厨房的, 烹调用的",('kʌlinәri),j,托福 GRE,2724,0.0569016152716593,0.078928046989721,B1,3,中级,cet6
contradictory,"a. 反驳的, 反对的, 抗辩的\nn. 矛盾因素, 对立物",(.kɒntrә'diktәri),j,高考 六级 托福 GRE,2751,0.0977826245001817,0.5539803707742639,C1,5,高级,cet6
encompass,"vt. 围绕, 完成, 包括, 包含, 环绕, 包围",(in'kʌmpәs),v,托福 GRE,4472,0.0395796064400715,0.5543381037567084,B2,4,中级,cet6
better,a. 较好的\nadv. 比较好,('betә),j,高考 雅思,91528,0.2104601870465868,0.1563674503976925,B1,3,中级,cet6
military,"n. 军队\na. 军事的, 军人的, 适于战争的",('militәri),j,四级 六级 考研 托福,92102,0.2742611452520032,0.3235651777377256,B1,3,中级,cet6
relationship,"n. 关系, 关联\n[医] 关系",(ri'leiʃәnʃip),n,高考 四级 六级 考研 雅思,92198,0.1577474565608798,0.4855636781708931,B2,4,中级,cet6
delusion,"n. 迷惑, 欺瞒, 错觉\n[医] 妄想",(di'lu:ʒәn),n,六级 GRE,1558,0.0949935815147625,0.3709884467265725,B1,3,中级,cet6
season,"n. 季节, 时节, 当令期, 时期\nvt. 给...调味, 使成熟, 使老练, 缓和\nvi. 变干燥",('si:zn),n,中考 高考 托福 雅思,93030,0.0787165430506288,0.0536708588627324,B1,3,中级,cet6
perhaps,"adv. 也许, 大概",(pә'hæps),r,中考 高考 四级 六级 考研,93221,0.1805494470130121,0.2337134336683794,B1,3,中级,cet6
effort,"n. 努力, 成就",('efәt),n,中考 高考 四级 六级 考研,93914,0.1556743403539408,0.3605319760632067,B1,3,中级,cet6
police,"n. 警察, 警察当局, 治安\nvt. 维持治安, 管辖",(pә'li:s),n,中考 高考 四级 考研 雅思,94176,0.3731630139313625,0.0686374447842337,A2,2,初级,cet6
pass,"n. 经过, 要隘, 途径, 通行, 护照, 及格\nvt. 经过, 越过, 通过, 批准, 度过, 传递, 忽略\nvi. 经过, 变化, 流通, 及格, 宣判, 终止, 消逝, 被忽略, 不叫牌, 传递\n[计] 遍",(pæs),v,中考 高考 雅思,94585,0.1876407464185653,0.1200824655072157,A2,2,初级,cet6
report,"n. 报告, 报道, 传说, 案情报告, 爆炸声, 成绩单\nvt. 报告, 汇报, 转述, 报道, 揭发, 使报到\nvi. 报告, 写报道, 报到\n[计] 报告",(ri'pɒ:t),v,中考 高考 雅思,95400,0.2168553459119497,0.4030398322851153,B1,3,中级,cet6
price,"n. 价格, 代价, 价值\nvt. 定...的价格",(prais),n,中考 高考 雅思,95908,0.1574216957918005,0.1725299245109897,A2,2,初级,cet6
jerk,"n. 性情古怪的人, 急拉, 肌肉抽搐, 牛肉干\nvi. 痉挛, 急拉, 急推\nvt. 猛拉",(dʒә:k),v,六级 托福 雅思 GRE,4714,0.0326686465846414,0.0140008485362749,A2,2,初级,cet6
illuminate,"vt. 照明, 用灯装饰, 阐明, 说明, 使灿烂\nvi. 照亮, 用灯装饰",(i'lju:mineit),v,六级 考研 托福 雅思 GRE,4715,0.0282078472958642,0.3001060445387062,B2,4,中级,cet6
linear,"a. 线的, 直线的, 线状的\n[计] 线性",('liniә),j,六级 考研 托福 雅思 GRE,4764,0.0142737195633921,0.7546179680940386,B1,3,中级,cet6
wield,"vt. 挥舞, 运用",(wi:ld),v,六级 托福 雅思 GRE,2618,0.0817417876241405,0.2203972498090145,A2,2,初级,cet6
pedal,"n. 踏板, 脚蹬子\na. 脚的, 脚踏的\nvt. 用脚踏动\nvi. 踩踏板, 骑车",('pedl),n,六级 考研 雅思 GRE,2657,0.0658637561159202,0.0334964245389537,A2,2,初级,cet6
passionate,"a. 热情的, 热烈的, 易怒的, 热恋的",('pæʃәnit),j,托福 GRE,4938,0.1948157148643175,0.1298096395301741,B2,4,中级,cet6
physiological,"a. 生理学的, 生理学上的, 生理机能的\n[医] 生理学的, 生理的",(.fiziә'lɒdʒikl),j,六级 考研 托福 雅思 GRE,2534,0.0386740331491712,0.6692975532754538,C1,5,高级,cet6
predecessor,"n. 前任, 先辈, 前身\n[医] 初牙, 前辈, 祖先",(.predi'sesә),n,六级 考研 托福 雅思 GRE,4869,0.1121380160197165,0.2877387553912507,B2,4,中级,cet6
archive,"vt. 把...存档\nn. 档案馆, 档案文件\n[计] 挡案库, 存档",('ɑ:kaiv),n,考研 GRE,4875,0.0822564102564102,0.3318974358974359,B1,3,中级,cet6
compile,"vt. 编译, 编辑, 编纂, 收集\n[计] 编译",(kәm'pail),v,四级 六级 考研 托福 雅思 GRE,4900,0.0708163265306122,0.3181632653061224,B1,3,中级,cet6
devoted,"a. 投入的, 深爱的",(di'vәutid),j,托福 GRE,4911,0.1311341885563021,0.2689879861535328,C1,5,高级,cet6
tax,"n. 税, 税款, 重负, 会费\nvt. 课以税, 使负重荷, 斥责",(tæks),n,高考 四级 六级 考研 托福,88738,0.3544253870945931,0.1006896707160404,A1,1,初级,cet6
return,"n. 回来, 返回, 来回票, 归还, 报答, 利润率, 报告书\na. 返回的, 回程的, 报答的, 反向的, 重现的, 复原的\nvi. 返回, 归还, 回来\nvt. 归还, 还, 回报, 产生, 反射, 报告, 申报, 退回\n[计] 返回",(ri'tә:n),v,中考 高考 雅思,88880,0.1262376237623762,0.1506863186318632,B1,3,中级,cet6
value,"n. 价值, 价格, 购买力, 评价, 估价, 计算结果\nvt. 评价, 估价, 重视\n[计] 计算结果",('vælju:),n,中考 高考 四级 六级 考研 雅思,88902,0.1000089986726957,0.4801354300240714,B2,4,中级,cet6
difference,"n. 不同, 差异\n[计] 差分",('difәrәns),n,中考 高考 四级 考研 雅思,89232,0.1740182894029047,0.4978931325085171,B2,4,中级,cet6
less,"n. 较少, 较小\na. 少的, 小的\nadv. 较少, 较小, 较差\n[计] 最低成本估算与调度法",(les),r,高考 四级 考研,89409,0.1114093659474996,0.3238935677616347,A2,2,初级,cet6
model,"n. 模型, 模范, 模特儿\na. 模范的, 作模型用的\nvi. 做模型, 做模特儿\nvt. 使模仿, 塑造\n[计] 模型",('mɒdәl),n,中考 高考 四级 考研 雅思,91260,0.060749506903353,0.5413762875301337,A2,2,初级,cet6
abolish,"vt. 废止, 革除, 消灭\n[经] 废除, 取消, 裁撤",(ә'bɒliʃ),v,高考 六级 考研 托福 雅思 GRE,2636,0.1779210925644916,0.3474962063732928,B1,3,中级,cet6
shuffle,"n. 拖着脚走, 曳步, 混乱, 蒙混, 洗纸牌\nv. 拖曳, 马虎地做, 笨手笨脚地穿(脱)衣, 推诿, 洗牌\n[计] 混洗",('ʃʌfl),v,托福 GRE,2603,0.0541682673837879,0.0318862850557049,B1,3,中级,cet6
reap,"vt. 收割, 收获, 获得\nvi. 收割, 得到报应",(ri:p),v,四级 六级 考研 托福 雅思 GRE,2606,0.102455871066769,0.2317728319263238,A2,2,初级,cet6
bruise,"n. 青肿, 挫伤, 擦伤\nvi. 受伤, 擦伤\nvt. 使受伤, 研碎",(bru:z),n,四级 六级 考研 托福 雅思 GRE,2613,0.180635285112897,0.0375047837734404,B1,3,中级,cet6
solicit,"v. 请求, 乞求, 招揽, 征求",(sә'lisit),v,托福 GRE,2497,0.1405686824189027,0.3476171405686824,B1,3,中级,cet6
grease,"n. 脂肪, 兽脂, 油脂, 贿赂\nvt. 涂脂于, 贿赂",(gri:s),n,六级 考研 托福 雅思 GRE,2499,0.0740296118447379,0.0704281712685074,B1,3,中级,cet6
solitude,"n. 孤独, 单独, 孤寂",('sɒlitju:d),n,考研 托福 GRE,2503,0.0543347982421094,0.1969636436276468,B1,3,中级,cet6
raid,"n. 袭击, 突袭, 搜捕\nv. 奇袭, 搜捕\n[计] 廉价磁盘冗余阵列",(reid),n,四级 六级 考研 托福 雅思 GRE,5178,0.2821552723059096,0.119737350328312,A2,2,初级,cet6
data,"pl. 资料, 数据\n[计] 数据; DOS内部命令:用于显示或设定系统的日期",('deitә),n,高考 四级 考研 雅思,84962,0.0451378263223558,0.649019561686401,A2,2,初级,cet6
carry,"n. 进位, 射程, 运载\nvt. 携带, 运送, 支持, 传送, 包含\nvi. 被携带, 能达到\n[计] 进位; 进位数",('kæri),v,中考 高考 雅思,85484,0.1394412989565298,0.1704295540685976,A2,2,初级,cet6
society,n. 社会；社交界；交往；社团,(sә'saiәti),n,中考 高考 四级 六级 考研,87095,0.1225099029795051,0.4867443596073253,B2,4,中级,cet6
explain,"v. 解释, 说明",(ik'splein),v,中考 高考 四级 六级 考研,87244,0.1442849938104626,0.2605222135619641,B1,3,中级,cet6
view,"n. 视野, 风景, 见解, 视力, 观看, 视图, 指望, 意图, 印象\nvt. 看, 考虑, 视察, 查看, 估量\n[计] 视图",(vju:),n,高考 四级 六级 考研 雅思,87911,0.1799888523620479,0.3266371671349433,A2,2,初级,cet6
finally,"adv. 最后, 终于",('fainәli),r,四级 考研,88457,0.180539697254033,0.1889166487671976,B1,3,中级,cet6
pronounced,"a. 发出音的, 读出来的, 显著的, 断然的, 明显的\n[法] 显著的, 明显的, 明确的",(prә'naunst),j,托福 GRE,2538,0.0985027580772261,0.297478329393223,B2,4,中级,cet6
bail,"n. 保释, 拎环, 杓, 栅栏\nvt. 保释, 舀水",(beil),v,GRE,2547,0.3211621515508441,0.0471142520612485,A2,2,初级,cet6
pledge,"n. 诺言, 保证, 誓言, 抵押, 信物, 保人, 祝愿\nvt. 许诺, 保证, 使发誓, 抵押, 典当, 举杯祝...健康",(pledʒ),v,六级 考研 托福 雅思 GRE,5024,0.2340764331210191,0.1385350318471337,B1,3,中级,cet6
accumulate,"v. 积聚, 堆积",(ә'kju:mjuleit),v,高考 四级 六级 考研 托福 雅思 GRE,5076,0.078408195429472,0.3276201733648542,B2,4,中级,cet6
pesticide,n. 杀虫剂\n[化] 农药,('pestisaid),n,托福 雅思 GRE,5099,0.0880564816630711,0.3273190821729751,B2,4,中级,cet6
intern,"n. 实习生, 被拘留者\nvi. 作实习医师(教师、实习生)\nvt. 拘留, 扣留",(in'tә:n),n,四级 GRE,2581,0.1793878341728012,0.2991088725300271,B1,3,中级,cet6
figure,"n. 数字, 价格, 图形, 形状\nvt. 描绘, 表示, 演算, 认为\nvi. 计算, 出现, 估计",('figә),n,高考 四级 六级 考研 托福 雅思,80211,0.0843400531099225,0.5133460497936692,B1,3,中级,cet6
hit,"n. 打击, 打, 冲撞, 讽刺\nvt. 打, 打击, 碰撞, 打中, 袭击, 偶然碰上\nvi. 打, 打中, 打击, 碰撞, 偶然碰上\n[计] 击中; 找到; 瞬时打扰",(hit),v,中考 高考 四级 六级 考研 雅思,80507,0.2164408063895065,0.0318233197113294,A1,1,初级,cet6
paper,"n. 纸, 文件, 文章, 报纸, 证券, 证件\nvt. 用纸糊, 贴壁纸于, 用纸包装\nvi. 贴壁纸\na. 纸做的, 纸上的",('peipә),n,中考 高考 雅思,81183,0.1125235578877351,0.2244312232856632,A2,2,初级,cet6
practice,"n. 实践, 练习, 实行, 惯例, 习惯, 开业\nv. 实践, 实行, 练习, 实习, 业务",('præktis),n,中考 高考 雅思,81373,0.0654516854484902,0.5370577464269475,B1,3,中级,cet6
couple,"n. 对, 夫妇, 数个\nvt. 使成双, 连接, 使成婚, 把...联系起来\nvi. 结合, 成婚",('kʌpl),n,中考 高考 四级 考研 托福,82027,0.3087885696173211,0.0557987004279078,B1,3,中级,cet6
space,"n. 位置, 空间, 距离, 太空, 空白, 间隔, (期刊等的)篇幅\nvt. 隔开, 分隔\nvi. 留间隔\n[计] 空白, 空格校验",(speis),n,中考 高考 四级 六级 考研 雅思,82031,0.1111896721970962,0.2367885311650473,A2,2,初级,cet6
especially,"adv. 尤其, 特别, 格外",(i'speʃәli),r,中考 高考 四级 六级 考研,82791,0.1591477334492879,0.3058907369158483,B2,4,中级,cet6
site,"n. 位置, 场所, 地点\nvt. 给...择址",(sait),n,四级 六级 考研 托福 雅思,83119,0.141724515453747,0.3120225219263947,A2,2,初级,cet6
form,"n. 形状, 形体, 类型, 方式, 表格, 形式\nv. 形成, 排列, (使)组成\nn. 表单\n[计] 表单",(fɒ:m),n,中考 高考 雅思,83543,0.0836934273368205,0.4717331194714099,A2,2,初级,cet6
submission,"n. 屈服, 服从, 谦恭, 呈递, 提交, 意见\n[经] 提交, 提出, 提交公断",(sәb'miʃәn),n,托福 GRE,2422,0.0701899256812551,0.4797687861271676,B2,4,中级,cet6
clarify,"vi. 澄清, 阐明\nvt. 使明晰",('klærifai),v,高考 四级 六级 考研 托福 雅思 GRE,5354,0.1643630930145685,0.5183040717220769,B1,3,中级,cet6
greenhouse,n. 温室,('gri:nhaus),n,四级 六级 考研 GRE,5372,0.0824646314221891,0.3255770662695458,B2,4,中级,cet6
authentic,"a. 可靠的, 可信的, 真正的\n[法] 被认证的, 确认的, 可信的",(ɒ:'θentik),j,高考 六级 考研 托福 雅思 GRE,5382,0.0962467484206614,0.4228911185432925,B2,4,中级,cet6
podium,"n. 墩座, 矮隔墙, 指挥台\n[医] 足, 吸足",('pәudiәm),n,GRE,2373,0.2284028655710071,0.0632111251580278,B1,3,中级,cet6
conserve,"n. 蜜饯, 果酱\nvt. 保存, 使(能量等)守恒",(kәn'sә:v),v,四级 六级 考研 托福 雅思 GRE,2456,0.0810260586319218,0.3827361563517915,B1,3,中级,cet6
shield,"n. 盾, 防卫物, 保护者, 屏蔽\nvt. 保护, 遮蔽, 屏蔽, 庇护, 挡开, 避开\nvi. 起保护作用",('ʃi:ld),v,四级 六级 考研 托福 雅思 GRE,5110,0.3135029354207436,0.1074363992172211,B1,3,中级,cet6
foreigner,"n. 外国人, 外地人\n[法] 外国人, 进口货, 外国货",('fɒ:rinә),n,中考 高考 四级 六级 考研,5377,0.1489678259252371,0.2417705039985122,B2,4,中级,cet6
brag,n. 吹牛\nv. 吹牛,(bræg),v,托福 GRE,2305,0.2091106290672451,0.0590021691973969,A2,2,初级,cet6
type,"n. 类型, 样式, 典型, 榜样, 标志, 符号, 型, 式\nvi. 打字\nvt. 作为代表, 测定类型, 用打字机打\n[计] 类型; 键入; DOS内部命令:在屏幕上显示指定文件的内容",(taip),n,高考 四级 六级 考研 雅思,73550,0.1382596872875595,0.4381781101291638,A2,2,初级,cet6
catch,"n. 捕捉, 陷阱, 捕捉之物, 抓, 拉手\nvt. 捕捉, 赶上, 感染, 听清楚\nvi. 抓住, 燃着",(kætʃ),v,中考 高考 雅思,73976,0.1487914999459284,0.0714961609170541,A2,2,初级,cet6
picture,"n. 图画, 照片, 景色, 美丽如画的人(或物), 化身, 生动的描述, 想像, 形象思维\nvt. 画, 拍摄, 用图说明, 描写, 想像\n[计] 图象; 形象; 字形",('piktʃә),n,中考 高考 雅思,74387,0.2682457956363343,0.1417048677860378,B1,3,中级,cet6
movie,n. 电影,('mu:vi),n,中考 高考 四级 考研 雅思,74861,0.3069021252721711,0.0394330826465048,A2,2,初级,cet6
test,"n. 测试, 试验, 化验, 检验, 考验, 甲壳\nvt. 测试, 试验, 化验\nvi. 接受测验, 进行测试",(test),n,中考 高考 四级 六级 考研 雅思,75273,0.1456564770900588,0.3826073093938065,A2,2,初级,cet6
doctor,"n. 医生, 博士\nvt. 授以博士学位, 诊断, 修改\nvi. 行医",('dɒktә),n,中考 高考 雅思,75565,0.2677827036326342,0.0592205386091444,A2,2,初级,cet6
land,"n. 陆地, 地面, 地界, 地产, 国土, 土地\nvi. 登陆, 登岸, 到达\nvt. 使上岸, 使登陆, 使到达\n[计] 连接盘; 焊盘",(lænd),n,中考 高考 托福 雅思,77538,0.0970620856870179,0.3067141272666305,A2,2,初级,cet6
image,"n. 影像, 肖像, 想象, 图像, 形象, 翻版\nvt. 作...的像, 反映, 想象, 象征\nn. 图像\n[计] 图象",('imidʒ),n,四级 六级 考研 托福 雅思,78313,0.0947735369606578,0.3604765492319283,A2,2,初级,cet6
banish,"vt. 驱逐, 消除\n[法] 驱逐, 流放",('bæniʃ),v,托福 雅思 GRE,2333,0.04029147021003,0.1221603086155165,B1,3,中级,cet6
exquisite,"a. 精致的, 细腻的, 敏锐的",('ekskwizit),j,六级 考研 托福 雅思 GRE,2337,0.0492083868207103,0.1236628155755241,B2,4,中级,cet6
millennium,"n. 千禧年, 一千年",(mi'leniәm),n,托福 雅思 GRE,5598,0.1243301178992497,0.2572347266881029,B2,4,中级,cet6
critique,"n. 评论文章, 评论",(kri'ti:k),n,托福 GRE,5731,0.0511254580352469,0.6817309370092479,B1,3,中级,cet6
competence,"n. 胜任, 职称, 能力\n[医] 能力, 活性",('kɒmpitәns),n,高考 六级 托福 雅思 GRE,5731,0.0451928110277438,0.8057930553132089,B2,4,中级,cet6
consistency,"n. 坚硬性, 黏稠度, 一致性\n[化] 稠度; 一致性",(kәn'sistәnsi),n,托福 GRE,5750,0.0499130434782608,0.575304347826087,B2,4,中级,cet6
suitable,"a. 适当的, 相配的\n[法] 合适的, 适宜的, 适当的",('sju:tәbl),j,高考 四级 六级 考研 托福 雅思,5675,0.0428193832599118,0.4153303964757709,B1,3,中级,cet6
radar,"n. 雷达, 无线电探测器\n[计] 雷达图",('reidә),n,四级 六级 考研 托福 雅思,5685,0.2059806508355321,0.0770448548812664,A2,2,初级,cet6
disc,"n. 圆盘, 唱片\nvt. 灌唱片",(disk),n,考研 雅思,5687,0.0706875329699314,0.121681026903464,A2,2,初级,cet6
famine,"n. 饥荒, 缺乏, 饥饿",('fæmin),n,四级 六级 考研 托福 雅思 GRE,2265,0.1562913907284768,0.3333333333333333,B1,3,中级,cet6
farewell,"n. 辞别, 再见, 再会\ninterj. 再会",('fєә'wel),n,四级 六级 考研 雅思 GRE,2280,0.1741228070175438,0.1105263157894736,B1,3,中级,cet6
ripple,"n. 涟波, 涟漪, 波纹, 粗钢梳\nvt. 使起涟漪\nvi. 起微波, 起潺潺声",('ripl),n,六级 雅思 GRE,2323,0.0921222557038312,0.1080499354283254,B1,3,中级,cet6
seminar,"n. 研究班, 专题讨论会\n[经] 讨论会, 专家讨论会",('seminɑ:),n,四级 六级 考研 雅思,5449,0.0827674802716094,0.3475867131583777,B1,3,中级,cet6
